"Data Source","World Development Indicators",

"Last Updated Date","2019-03-21",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018",
"Small states","SST","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.9659725008095","29.0422201072151","28.458797383246","26.7126747913822","26.3296483915212","26.2301728479352","26.2145545078809","26.9775603444916","28.0616092249616","28.1333133642241","25.5993912016848","25.5379580539186","24.4490623291058","23.3888912363339","22.6566335616209","21.9603753241874","","","",
"Sao Tome and Principe","STP","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.31119605","31.11832123","32.62957254","26.31477824","31.08805918","28.94278672","40.25457704","37.46140035","36.55494119","22.84436781","27.25368136","23.39541323","15.10734468","12.46751051","11.81512082","11.67349326","","","",
"Suriname","SUR","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.35844163","20.48485502","18.08380184","17.02378145","15.92084501","15.26845737","11.39109591","11.94136829","12.5822212","11.45625936","11.9423607","12.1054402","11.59603353","11.6630946","12.00722615","10.14790982","","","",
"Slovak Republic","SVK","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.83896715","10.9041392","11.01689146","12.21277782","20.91347924","23.60951903","26.58822798","27.37032688","21.02014631","22.41773946","22.80061338","23.57159026","23.23309017","23.32164983","18.007931","18.44357352","","","",
"Slovenia","SVN","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.47086477","12.15626098","13.01935512","12.27351174","13.63123589","12.63994505","12.77988825","12.68408921","12.24496078","12.52949974","12.6173824","13.02772876","12.5241191","","","",
"Sweden","SWE","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.46247736","17.12280948","16.83558559","16.38013203","16.74887051","17.11302165","17.03516555","16.94321208","16.92032356","16.90623513","16.94122609","15.04334353","15.40425405","15.53537719","15.5109048","15.19158345","","","",
"Eswatini","SWZ","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.52517986","18.49922781","18.25892968","15.95370691","15.97686088","14.83563486","13.8830285","13.70843893","12.01206526","12.29983535","10.75727858","10.66967734","12.07187036","11.72222156","11.5187515","11.31262285","","","",
"Sint Maarten (Dutch part)","SXM","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.88831933","15.46083761","13.48501915","10.48925724","8.18608754","7.05343978","5.85289846","5.82215244","6.3890744","5.88632556","4.09781475","4.81072227","2.45586451","2.18744378","2.20857001","2.48440122","","","",
"Syrian Arab Republic","SYR","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.32570584","58.37926789","54.17683372","51.75325266","52.02946827","49.49593791","51.46213041","51.92124744","53.01201478","54","54","53.37520304","53.69127815","","","","","","",
"Turks and Caicos Islands","TCA","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.27196197","58.26092795","64.73538541","47.41553034","51.01406777","56.22251157","63.66035837","64.91826706","68.81594788","65.01296953","67.58454133","60.77016029","64.05858548","49.73272737","52.3256217","56.37072014","","","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.6169788178562","57.332826893401","55.9419077377639","54.2833499567755","53.0985627575784","53.0991270264118","50.1256791483084","45.2923946396982","42.3855437433067","40.5204433403599","39.4124394042731","38.7050165820718","38.0271342134384","37.5522856786497","35.9524093953917","33.465935009293","","","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.6895553648399","30.5667326717484","29.2229697816631","29.3949622028196","31.0963885890252","30.5823150455863","30.2941016232122","29.9937979583011","29.0093109023032","29.3064086140245","29.8817977756854","30.2870620750538","30.6050183133063","31.5416017416246","32.3001082648486","32.2379377672381","","","",
"Togo","TGO","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75.5835225","73.94179606","73.18796484","71.50874904","68.22713537","66.44681979","64.05259554","62.17468276","61.64613816","62.76933438","62.390877","62.07190522","57.87956771","56.38249955","54.7192712","50.96418145","","","",
"Thailand","THA","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.18557228","33.98850386","27.89709011","27.16781584","26.4088529","27.58300952","17.65683083","14.81378782","14.70174567","15.90247372","14.49739265","13.0087274","13.4218762","12.54023445","12.85608275","11.76535491","","","",
"Tajikistan","TJK","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79.22077922","80","81.11888112","73.30263156","71.73569284","66.09986218","68.7929129","70.61388371","68.21135347","68.75068923","69.17322456","61.50855375","63.66059385","63.80048429","61.60350638","63.06299994","","","",
"Turkmenistan","TKM","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.01389275","61.30790191","61.23464985","63.69928524","72.19020154","73.82786398","76.42288587","68.99676054","78.47992514","70.73177195","70.99907302","68.97085976","68.28610671","66.84680144","68.20839161","71.0713801","","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.1231819012307","43.6934850146837","43.3362377279236","42.7172694266293","42.0047952786292","42.4018106849011","40.7783071222074","39.2500362006032","36.7987159524601","36.0161702107541","33.9595303812404","32.3604102569782","31.8287148357455","30.7266956924054","30.7155879311035","31.2610558406984","","","",
"Timor-Leste","TLS","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.47540964","40.93309063","34.59955829","33.20261614","22.02326486","18.36952491","11.52039429","8.85246729","11.57354922","9.95164049","9.48989158","8.91676238","9.33273342","10.23364986","","","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.9083012656781","52.8055938475571","50.9061896828519","50.26795895942","50.0883478478586","51.0852045520628","49.0019907975874","48.414394249702","48.1676482618796","48.1689867521349","50.9598335900321","49.5600630732163","50.3475366067405","48.0773583723322","44.2887376927573","45.9681551206317","","","",
"Tonga","TON","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.0288882","12.61353333","13.33747491","14.13386224","12.43517022","12.80722067","9.87966264","10.99321735","9.83283955","13.38706657","11.54514815","11.81823835","10.9975143","11.84162379","11.4177394","10.21930011","","","",
"South Asia (IDA & IBRD)","TSA","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68.8134272379502","71.2241912551081","70.2945441201409","71.0711604576874","70.4046370898108","71.3141281832994","71.1517568593516","69.7854892639599","68.3856207829264","66.2802193493396","65.0052158195414","62.1869717417166","62.7214565663917","67.7393364318137","66.1240437970298","64.8488781380979","","","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.6709462933191","33.493166009377","35.7583341117631","36.9743898265111","34.1456503801021","34.458015208249","36.4925061882732","36.7467359952433","38.4401815887199","35.4012333165169","33.796222013611","33.2617350914723","33.6728638236001","36.069647929875","36.3066196954703","36.2546985626421","","","",
"Trinidad and Tobago","TTO","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.46050735","45.06051358","44.53284526","48.48086577","50.23279271","45.05664673","44.24569635","45.30725858","44.68803025","44.64621659","35.63341125","37.53965749","39.84190388","37.22857093","36.58057877","37.33277415","","","",
"Tunisia","TUN","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.62986152","39.44774015","40.20476558","40.89639902","41.5186052","42.11570363","42.67474416","42.86813332","42.79279269","42.52130027","42.10583129","41.58300107","40.97820706","39.06398655","38.00471071","39.78311055","","","",
"Turkey","TUR","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.90579739","23.43207016","20.3207681","18.9306871","20.18247623","24.17810876","23.64795817","23.88500484","19.18179428","14.50803327","16.87174732","15.8951079","15.93199054","16.92666614","17.72511527","16.94832914","","","",
"Tuvalu","TUV","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.10396336","0.72655713","1.25957391","1.29018823","1.45207546","1.28814478","0.86657291","1.08644072","1.20967572","0.82658334","0.69888416","0.81519554","0.8294089","0.79920481","0.74849269","0.74982205","","","",
"Tanzania","TZA","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.69338373","41.65886963","43.2391148","40.60002739","37.87033003","34.11226241","26.00000787","28.73893786","32.91810061","35.01239124","31.89402853","31.43828441","24.69026856","25.4034243","26.11336896","26.14911656","","","",
"Uganda","UGA","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.67508837","34.30568769","32.082645","30.78811429","36.52720082","39.45995474","41.45467101","42.53930605","43.40194951","42.4261597","33.1338154","37.36188448","42.44776758","40.14643396","41.14271094","40.50109343","","","",
"Ukraine","UKR","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.39071572","47.16529479","45.11745394","41.02519292","41.40994338","37.95809498","36.13413419","36.46120043","37.78990249","37.4074447","37.66169921","41.32694055","41.08304297","42.17345753","48.32500792","47.81121591","","","",
"Upper middle income","UMC","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.5211320462678","45.1065172688879","44.3141719515515","43.2581752030044","42.3864779761487","42.0165190694707","40.3232457929695","38.2126981147388","36.3618566346652","36.080217577362","34.9050820505857","34.1604796745888","34.1919058293733","33.8423330312201","33.0677053634035","32.243358735175","","","",
"Uruguay","URY","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.53403848","16.41891074","16.03841652","15.41683594","15.13071252","15.1604413","13.65216867","13.67649596","12.22378963","18.92762853","18.20370983","17.71727854","17.32639879","16.85258168","15.98224058","16.19143869","","","",
"United States","USA","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.46703504","14.74000212","14.31157434","14.15782938","13.92096927","13.85172688","13.44896353","13.43910968","13.09967411","12.44352016","12.17471646","12.15391173","12.02053741","11.93341415","11.45272688","11.08387988","","","",
"Uzbekistan","UZB","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.39866021","51.59262658","55.33380435","51.41598299","50.88516356","49.91824783","51.2955404","48.90780179","46.60136085","46.45150159","45.30023827","44.9578861","43.8310027","43.2137944","44.89906916","42.73244201","","","",
"St. Vincent and the Grenadines","VCT","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.28316387","18.73637785","17.54208109","17.44631313","18.36118346","18.70582455","19.80297431","19.53499012","19.35223482","19.79640252","19.137428","20.93251306","19.45218586","20.50112962","21.89699817","21.44546107","","","",
"Venezuela, RB","VEN","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.4815644","55.51453489","57.35841035","58.75782704","55.48582315","54.73170732","53.94696364","53.53873633","55.3599786","58.21743929","58.03515175","51.49590899","50.4231813","49.85678495","47.40465463","45.82197351","","","",
"British Virgin Islands","VGB","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Vietnam","VNM","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.13852026","32.26554996","38.13852027","38.13852026","38.13852027","38.13852027","38.13852027","38.13852027","38.13852027","38.13852027","38.13852027","38.13852027","39.52425964","41.60576672","41.72226996","43.47938613","","","",
"Vanuatu","VUT","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.39043179","18.64760732","21.98898829","19.77679897","16.24893697","17.00045014","15.39525839","20.26929259","20.83613886","13.87287899","10.77060884","13.12443","11.29446601","5.4897","7.9858491","8.90589787","","","",
"World","WLD","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.2075516023583","18.8247044512744","18.3573063352564","18.3199478835459","18.2964331040048","18.5337490835926","18.5809687000415","18.6361678312581","18.6483353767223","18.0696496149636","18.3305764684856","18.3379214095116","18.4611030874313","18.7567828041056","18.47337140207","18.1471512700035","","","",
"Samoa","WSM","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.30314817","11.95340338","11.88882021","14.38243897","12.97502543","13.04202408","12.81250659","13.07624289","13.59773864","12.45262957","12.61328122","11.93192383","13.6462041","11.06363609","10.99133172","11.50121613","","","",
"Kosovo","XKX","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Yemen, Rep.","YEM","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.49330295","44.62617882","46.67703414","54.26418936","60.45805963","64.78065709","65.89186842","69.15579694","68.39880783","73.79131489","73.84344507","72.21075794","71.61329737","74.58348086","76.41697531","80.95723796","","","",
"South Africa","ZAF","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.11971651","14.33454832","14.00327622","13.43925335","12.86045263","12.3554405","11.76992365","11.03700241","10.13872796","9.25311975","8.50645768","8.39882755","8.12133136","8.06510596","7.90544882","7.69854693","","","",
"Zambia","ZMB","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.59008117","26.75356702","24.36344478","23.69815354","25.01428953","24.66666316","29.74693608","34.20430725","31.47848087","32.01709445","33.87751836","33.04282141","32.01676683","30.7129742","29.74625774","27.52893163","","","",
"Zimbabwe","ZWE","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.71641801","37.95361566","33.27998926","28.66013735","26.96579479","25.78641758","","","",
